"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.23650000000E+009, -7.16532906892E+000, +0.00000000000E+000
+1.24000000000E+009, -7.05339397007E+000, +0.00000000000E+000
+1.24350000000E+009, -6.90835433910E+000, +0.00000000000E+000
+1.24700000000E+009, -6.78418034597E+000, +0.00000000000E+000
+1.25050000000E+009, -6.67636360793E+000, +0.00000000000E+000
+1.25400000000E+009, -6.57790814228E+000, +0.00000000000E+000
+1.25750000000E+009, -6.46239363860E+000, +0.00000000000E+000
+1.26100000000E+009, -6.36308316183E+000, +0.00000000000E+000
+1.26450000000E+009, -6.27028419613E+000, +0.00000000000E+000
+1.26800000000E+009, -6.18371352305E+000, +0.00000000000E+000
+1.27150000000E+009, -6.11236694316E+000, +0.00000000000E+000
+1.27500000000E+009, -6.05633479299E+000, +0.00000000000E+000
+1.27850000000E+009, -5.98000472693E+000, +0.00000000000E+000
+1.28200000000E+009, -5.91904632749E+000, +0.00000000000E+000
+1.28550000000E+009, -5.89776995353E+000, +0.00000000000E+000
+1.28900000000E+009, -5.85663481217E+000, +0.00000000000E+000
+1.29250000000E+009, -5.79840440576E+000, +0.00000000000E+000
+1.29600000000E+009, -5.78910866484E+000, +0.00000000000E+000
+1.29950000000E+009, -5.78183786082E+000, +0.00000000000E+000
+1.30300000000E+009, -5.75272789171E+000, +0.00000000000E+000
+1.30650000000E+009, -5.79584180341E+000, +0.00000000000E+000
+1.31000000000E+009, -5.79842216081E+000, +0.00000000000E+000
+1.31350000000E+009, -5.84033045328E+000, +0.00000000000E+000
+1.31700000000E+009, -5.81001200725E+000, +0.00000000000E+000
+1.32050000000E+009, -5.84083468077E+000, +0.00000000000E+000
+1.32400000000E+009, -5.87628486459E+000, +0.00000000000E+000
+1.32750000000E+009, -5.94043297524E+000, +0.00000000000E+000
+1.33100000000E+009, -5.99465260903E+000, +0.00000000000E+000
+1.33450000000E+009, -6.02964970102E+000, +0.00000000000E+000
+1.33800000000E+009, -6.08007485171E+000, +0.00000000000E+000
+1.34150000000E+009, -6.16223058780E+000, +0.00000000000E+000
+1.34500000000E+009, -6.18932170889E+000, +0.00000000000E+000
+1.34850000000E+009, -6.25024233399E+000, +0.00000000000E+000
+1.35200000000E+009, -6.27265464953E+000, +0.00000000000E+000
+1.35550000000E+009, -6.33081142995E+000, +0.00000000000E+000
+1.35900000000E+009, -6.32863306346E+000, +0.00000000000E+000
+1.36250000000E+009, -6.38943016579E+000, +0.00000000000E+000
+1.36600000000E+009, -6.37491140225E+000, +0.00000000000E+000
+1.36950000000E+009, -6.39343430328E+000, +0.00000000000E+000
+1.37300000000E+009, -6.38870934939E+000, +0.00000000000E+000
+1.37650000000E+009, -6.37225538685E+000, +0.00000000000E+000
+1.38000000000E+009, -6.34161191379E+000, +0.00000000000E+000
+1.38350000000E+009, -6.31743878393E+000, +0.00000000000E+000
+1.38700000000E+009, -6.28756208549E+000, +0.00000000000E+000
+1.39050000000E+009, -6.20506531146E+000, +0.00000000000E+000
+1.39400000000E+009, -6.15099365497E+000, +0.00000000000E+000
+1.39750000000E+009, -6.09162712173E+000, +0.00000000000E+000
+1.40100000000E+009, -5.99513863863E+000, +0.00000000000E+000
+1.40450000000E+009, -5.91614239105E+000, +0.00000000000E+000
+1.40800000000E+009, -5.83321202657E+000, +0.00000000000E+000
+1.41150000000E+009, -5.73774862815E+000, +0.00000000000E+000
+1.41500000000E+009, -5.66910417837E+000, +0.00000000000E+000
+1.41850000000E+009, -5.58784990187E+000, +0.00000000000E+000
+1.42200000000E+009, -5.48779077058E+000, +0.00000000000E+000
+1.42550000000E+009, -5.42818165269E+000, +0.00000000000E+000
+1.42900000000E+009, -5.36408821807E+000, +0.00000000000E+000
+1.43250000000E+009, -5.30403385120E+000, +0.00000000000E+000
+1.43600000000E+009, -5.25877811095E+000, +0.00000000000E+000
+1.43950000000E+009, -5.21277836312E+000, +0.00000000000E+000
+1.44300000000E+009, -5.16999373635E+000, +0.00000000000E+000
+1.44650000000E+009, -5.12566923547E+000, +0.00000000000E+000
+1.45000000000E+009, -5.10452360806E+000, +0.00000000000E+000
+1.45350000000E+009, -5.11230635176E+000, +0.00000000000E+000
+1.45700000000E+009, -5.09524960063E+000, +0.00000000000E+000
+1.46050000000E+009, -5.10168214197E+000, +0.00000000000E+000
+1.46400000000E+009, -5.09815577577E+000, +0.00000000000E+000
+1.46750000000E+009, -5.13755829671E+000, +0.00000000000E+000
+1.47100000000E+009, -5.16941413177E+000, +0.00000000000E+000
+1.47450000000E+009, -5.21422278148E+000, +0.00000000000E+000
+1.47800000000E+009, -5.24387580770E+000, +0.00000000000E+000
+1.48150000000E+009, -5.32182371906E+000, +0.00000000000E+000
+1.48500000000E+009, -5.37568583490E+000, +0.00000000000E+000
+1.48850000000E+009, -5.44492092415E+000, +0.00000000000E+000
+1.49200000000E+009, -5.54436650687E+000, +0.00000000000E+000
+1.49550000000E+009, -5.64136149690E+000, +0.00000000000E+000
+1.49900000000E+009, -5.74827726456E+000, +0.00000000000E+000
+1.50250000000E+009, -5.85465904187E+000, +0.00000000000E+000
+1.50600000000E+009, -5.97689843776E+000, +0.00000000000E+000
+1.50950000000E+009, -6.08818730619E+000, +0.00000000000E+000
+1.51300000000E+009, -6.21029632443E+000, +0.00000000000E+000
+1.51650000000E+009, -6.35057391875E+000, +0.00000000000E+000
+1.52000000000E+009, -6.46365244033E+000, +0.00000000000E+000
+1.52350000000E+009, -6.63022730050E+000, +0.00000000000E+000
+1.52700000000E+009, -6.70761492441E+000, +0.00000000000E+000
+1.53050000000E+009, -6.86206118050E+000, +0.00000000000E+000
+1.53400000000E+009, -6.96408005642E+000, +0.00000000000E+000
+1.53750000000E+009, -7.10898733615E+000, +0.00000000000E+000
+1.54100000000E+009, -7.18931674090E+000, +0.00000000000E+000
+1.54450000000E+009, -7.29893769767E+000, +0.00000000000E+000
+1.54800000000E+009, -7.35797385672E+000, +0.00000000000E+000
+1.55150000000E+009, -7.41184585196E+000, +0.00000000000E+000
+1.55500000000E+009, -7.41074201757E+000, +0.00000000000E+000
+1.55850000000E+009, -7.45733257704E+000, +0.00000000000E+000
+1.56200000000E+009, -7.43624158030E+000, +0.00000000000E+000
+1.56550000000E+009, -7.42570095874E+000, +0.00000000000E+000
+1.56900000000E+009, -7.39950585433E+000, +0.00000000000E+000
+1.57250000000E+009, -7.37952776326E+000, +0.00000000000E+000
+1.57600000000E+009, -7.31117626527E+000, +0.00000000000E+000
+1.57950000000E+009, -7.25923172925E+000, +0.00000000000E+000
+1.58300000000E+009, -7.19992020507E+000, +0.00000000000E+000
+1.58650000000E+009, -7.17173130055E+000, +0.00000000000E+000
+1.59000000000E+009, -7.09528046425E+000, +0.00000000000E+000
+1.59350000000E+009, -7.04142931771E+000, +0.00000000000E+000
+1.59700000000E+009, -7.00406834527E+000, +0.00000000000E+000
+1.60050000000E+009, -6.94701185570E+000, +0.00000000000E+000
+1.60400000000E+009, -6.95373510458E+000, +0.00000000000E+000
+1.60750000000E+009, -6.89741305364E+000, +0.00000000000E+000
+1.61100000000E+009, -6.91458167309E+000, +0.00000000000E+000
+1.61450000000E+009, -6.86285406238E+000, +0.00000000000E+000
+1.61800000000E+009, -6.91073326543E+000, +0.00000000000E+000
+1.62150000000E+009, -6.94073174773E+000, +0.00000000000E+000
+1.62500000000E+009, -7.00780200435E+000, +0.00000000000E+000
+1.62850000000E+009, -7.04666367487E+000, +0.00000000000E+000
+1.63200000000E+009, -7.12050122218E+000, +0.00000000000E+000
+1.63550000000E+009, -7.21397612893E+000, +0.00000000000E+000
+1.63900000000E+009, -7.33389856125E+000, +0.00000000000E+000
+1.64250000000E+009, -7.47377831385E+000, +0.00000000000E+000
+1.64600000000E+009, -7.61337971949E+000, +0.00000000000E+000
+1.64950000000E+009, -7.78072295529E+000, +0.00000000000E+000
+1.65300000000E+009, -7.96482186624E+000, +0.00000000000E+000
+1.65650000000E+009, -8.16307046966E+000, +0.00000000000E+000
+1.66000000000E+009, -8.40229427524E+000, +0.00000000000E+000
+1.66350000000E+009, -8.62310995339E+000, +0.00000000000E+000
+1.66700000000E+009, -8.90162395171E+000, +0.00000000000E+000
+1.67050000000E+009, -9.17192906653E+000, +0.00000000000E+000
+1.67400000000E+009, -9.49127970435E+000, +0.00000000000E+000
+1.67750000000E+009, -9.84116302762E+000, +0.00000000000E+000
+1.68100000000E+009, -1.01698631683E+001, +0.00000000000E+000
+1.68450000000E+009, -1.05424921660E+001, +0.00000000000E+000
+1.68800000000E+009, -1.09095676225E+001, +0.00000000000E+000
+1.69150000000E+009, -1.13335421285E+001, +0.00000000000E+000
+1.69500000000E+009, -1.17410679346E+001, +0.00000000000E+000
+1.69850000000E+009, -1.21665094105E+001, +0.00000000000E+000
+1.70200000000E+009, -1.25643804887E+001, +0.00000000000E+000
+1.70550000000E+009, -1.29975796256E+001, +0.00000000000E+000
+1.70900000000E+009, -1.34678932917E+001, +0.00000000000E+000
+1.71250000000E+009, -1.38337577223E+001, +0.00000000000E+000
+1.71600000000E+009, -1.42201688110E+001, +0.00000000000E+000
+1.71950000000E+009, -1.44989231282E+001, +0.00000000000E+000
+1.72300000000E+009, -1.47923513924E+001, +0.00000000000E+000
+1.72650000000E+009, -1.50269604947E+001, +0.00000000000E+000
+1.73000000000E+009, -1.52282156454E+001, +0.00000000000E+000
+1.73350000000E+009, -1.53103551814E+001, +0.00000000000E+000
+1.73700000000E+009, -1.53924739986E+001, +0.00000000000E+000
+1.74050000000E+009, -1.53324619828E+001, +0.00000000000E+000
+1.74400000000E+009, -1.52883080300E+001, +0.00000000000E+000
+1.74750000000E+009, -1.52302158329E+001, +0.00000000000E+000
+1.75100000000E+009, -1.50998279246E+001, +0.00000000000E+000
+1.75450000000E+009, -1.49899648158E+001, +0.00000000000E+000
+1.75800000000E+009, -1.48424496167E+001, +0.00000000000E+000
+1.76150000000E+009, -1.47822704562E+001, +0.00000000000E+000
+1.76500000000E+009, -1.46472198435E+001, +0.00000000000E+000
+1.76850000000E+009, -1.45775803608E+001, +0.00000000000E+000
+1.77200000000E+009, -1.44790772408E+001, +0.00000000000E+000
+1.77550000000E+009, -1.45152266399E+001, +0.00000000000E+000
+1.77900000000E+009, -1.45001971615E+001, +0.00000000000E+000
+1.78250000000E+009, -1.45624690474E+001, +0.00000000000E+000
+1.78600000000E+009, -1.45973066942E+001, +0.00000000000E+000
+1.78950000000E+009, -1.46891407555E+001, +0.00000000000E+000
+1.79300000000E+009, -1.48502938475E+001, +0.00000000000E+000
+1.79650000000E+009, -1.50544625629E+001, +0.00000000000E+000
+1.80000000000E+009, -1.52904847450E+001, +0.00000000000E+000
