"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.26450000000E+009, -4.64763687463E+000, +0.00000000000E+000
+1.26800000000E+009, -4.64591631601E+000, +0.00000000000E+000
+1.27150000000E+009, -4.65023280736E+000, +0.00000000000E+000
+1.27500000000E+009, -4.66765660073E+000, +0.00000000000E+000
+1.27850000000E+009, -4.70113400691E+000, +0.00000000000E+000
+1.28200000000E+009, -4.71823287009E+000, +0.00000000000E+000
+1.28550000000E+009, -4.76289679700E+000, +0.00000000000E+000
+1.28900000000E+009, -4.75643600712E+000, +0.00000000000E+000
+1.29250000000E+009, -4.81179104114E+000, +0.00000000000E+000
+1.29600000000E+009, -4.85215813751E+000, +0.00000000000E+000
+1.29950000000E+009, -4.93064382996E+000, +0.00000000000E+000
+1.30300000000E+009, -5.00899419636E+000, +0.00000000000E+000
+1.30650000000E+009, -5.03146456947E+000, +0.00000000000E+000
+1.31000000000E+009, -5.13892382538E+000, +0.00000000000E+000
+1.31350000000E+009, -5.19427455472E+000, +0.00000000000E+000
+1.31700000000E+009, -5.31751386488E+000, +0.00000000000E+000
+1.32050000000E+009, -5.41415919545E+000, +0.00000000000E+000
+1.32400000000E+009, -5.52386014134E+000, +0.00000000000E+000
+1.32750000000E+009, -5.60615418498E+000, +0.00000000000E+000
+1.33100000000E+009, -5.78058512475E+000, +0.00000000000E+000
+1.33450000000E+009, -5.89655187866E+000, +0.00000000000E+000
+1.33800000000E+009, -6.06224905655E+000, +0.00000000000E+000
+1.34150000000E+009, -6.19600988209E+000, +0.00000000000E+000
+1.34500000000E+009, -6.38186705483E+000, +0.00000000000E+000
+1.34850000000E+009, -6.54440681196E+000, +0.00000000000E+000
+1.35200000000E+009, -6.71749035539E+000, +0.00000000000E+000
+1.35550000000E+009, -6.90493653072E+000, +0.00000000000E+000
+1.35900000000E+009, -7.12365923500E+000, +0.00000000000E+000
+1.36250000000E+009, -7.33579758850E+000, +0.00000000000E+000
+1.36600000000E+009, -7.56618584597E+000, +0.00000000000E+000
+1.36950000000E+009, -7.78221412152E+000, +0.00000000000E+000
+1.37300000000E+009, -8.01714193313E+000, +0.00000000000E+000
+1.37650000000E+009, -8.22735109988E+000, +0.00000000000E+000
+1.38000000000E+009, -8.45344729347E+000, +0.00000000000E+000
+1.38350000000E+009, -8.69928477145E+000, +0.00000000000E+000
+1.38700000000E+009, -8.92686115485E+000, +0.00000000000E+000
+1.39050000000E+009, -9.14431023912E+000, +0.00000000000E+000
+1.39400000000E+009, -9.35139539402E+000, +0.00000000000E+000
+1.39750000000E+009, -9.55740524118E+000, +0.00000000000E+000
+1.40100000000E+009, -9.77119452346E+000, +0.00000000000E+000
+1.40450000000E+009, -9.92971218690E+000, +0.00000000000E+000
+1.40800000000E+009, -1.00890123156E+001, +0.00000000000E+000
+1.41150000000E+009, -1.02499455168E+001, +0.00000000000E+000
+1.41500000000E+009, -1.03788595147E+001, +0.00000000000E+000
+1.41850000000E+009, -1.04929988809E+001, +0.00000000000E+000
+1.42200000000E+009, -1.05678154322E+001, +0.00000000000E+000
+1.42550000000E+009, -1.06578399971E+001, +0.00000000000E+000
+1.42900000000E+009, -1.07426039676E+001, +0.00000000000E+000
+1.43250000000E+009, -1.07979401485E+001, +0.00000000000E+000
+1.43600000000E+009, -1.08628506837E+001, +0.00000000000E+000
+1.43950000000E+009, -1.08886973610E+001, +0.00000000000E+000
+1.44300000000E+009, -1.09236895959E+001, +0.00000000000E+000
+1.44650000000E+009, -1.09814494644E+001, +0.00000000000E+000
+1.45000000000E+009, -1.09608108509E+001, +0.00000000000E+000
+1.45350000000E+009, -1.09515625096E+001, +0.00000000000E+000
+1.45700000000E+009, -1.09760649061E+001, +0.00000000000E+000
+1.46050000000E+009, -1.10097366953E+001, +0.00000000000E+000
+1.46400000000E+009, -1.09805684524E+001, +0.00000000000E+000
+1.46750000000E+009, -1.09654652197E+001, +0.00000000000E+000
+1.47100000000E+009, -1.09604188667E+001, +0.00000000000E+000
+1.47450000000E+009, -1.09738796955E+001, +0.00000000000E+000
+1.47800000000E+009, -1.09428978934E+001, +0.00000000000E+000
+1.48150000000E+009, -1.08988267801E+001, +0.00000000000E+000
+1.48500000000E+009, -1.09612397873E+001, +0.00000000000E+000
+1.48850000000E+009, -1.09113659340E+001, +0.00000000000E+000
+1.49200000000E+009, -1.08666038502E+001, +0.00000000000E+000
+1.49550000000E+009, -1.08683481098E+001, +0.00000000000E+000
+1.49900000000E+009, -1.08550017077E+001, +0.00000000000E+000
+1.50250000000E+009, -1.07858490659E+001, +0.00000000000E+000
+1.50600000000E+009, -1.07399423940E+001, +0.00000000000E+000
+1.50950000000E+009, -1.06768747275E+001, +0.00000000000E+000
+1.51300000000E+009, -1.06503144371E+001, +0.00000000000E+000
+1.51650000000E+009, -1.06157580523E+001, +0.00000000000E+000
+1.52000000000E+009, -1.05474889428E+001, +0.00000000000E+000
+1.52350000000E+009, -1.04808430064E+001, +0.00000000000E+000
+1.52700000000E+009, -1.04242774596E+001, +0.00000000000E+000
+1.53050000000E+009, -1.03529254151E+001, +0.00000000000E+000
+1.53400000000E+009, -1.02864396358E+001, +0.00000000000E+000
+1.53750000000E+009, -1.01958783260E+001, +0.00000000000E+000
+1.54100000000E+009, -1.01345523617E+001, +0.00000000000E+000
+1.54450000000E+009, -1.00744914897E+001, +0.00000000000E+000
+1.54800000000E+009, -9.99831221622E+000, +0.00000000000E+000
+1.55150000000E+009, -9.94626680423E+000, +0.00000000000E+000
+1.55500000000E+009, -9.90287027736E+000, +0.00000000000E+000
+1.55850000000E+009, -9.82252818247E+000, +0.00000000000E+000
+1.56200000000E+009, -9.81552498489E+000, +0.00000000000E+000
+1.56550000000E+009, -9.74624456659E+000, +0.00000000000E+000
+1.56900000000E+009, -9.72287957267E+000, +0.00000000000E+000
+1.57250000000E+009, -9.68894366096E+000, +0.00000000000E+000
+1.57600000000E+009, -9.66987253900E+000, +0.00000000000E+000
+1.57950000000E+009, -9.65176423826E+000, +0.00000000000E+000
+1.58300000000E+009, -9.60604825208E+000, +0.00000000000E+000
+1.58650000000E+009, -9.62848037146E+000, +0.00000000000E+000
+1.59000000000E+009, -9.59749805488E+000, +0.00000000000E+000
+1.59350000000E+009, -9.59637231171E+000, +0.00000000000E+000
+1.59700000000E+009, -9.57924626391E+000, +0.00000000000E+000
+1.60050000000E+009, -9.56606590504E+000, +0.00000000000E+000
+1.60400000000E+009, -9.53125612602E+000, +0.00000000000E+000
+1.60750000000E+009, -9.48756359136E+000, +0.00000000000E+000
+1.61100000000E+009, -9.44946151284E+000, +0.00000000000E+000
+1.61450000000E+009, -9.40239554788E+000, +0.00000000000E+000
+1.61800000000E+009, -9.33480087433E+000, +0.00000000000E+000
+1.62150000000E+009, -9.25917548537E+000, +0.00000000000E+000
+1.62500000000E+009, -9.15949357704E+000, +0.00000000000E+000
+1.62850000000E+009, -9.04475197712E+000, +0.00000000000E+000
+1.63200000000E+009, -8.89666801391E+000, +0.00000000000E+000
+1.63550000000E+009, -8.77084010042E+000, +0.00000000000E+000
+1.63900000000E+009, -8.59403021355E+000, +0.00000000000E+000
+1.64250000000E+009, -8.44501304951E+000, +0.00000000000E+000
+1.64600000000E+009, -8.26158030768E+000, +0.00000000000E+000
+1.64950000000E+009, -8.07105079041E+000, +0.00000000000E+000
+1.65300000000E+009, -7.87883065571E+000, +0.00000000000E+000
+1.65650000000E+009, -7.66937383687E+000, +0.00000000000E+000
+1.66000000000E+009, -7.46441655721E+000, +0.00000000000E+000
+1.66350000000E+009, -7.24870762998E+000, +0.00000000000E+000
+1.66700000000E+009, -7.04542411324E+000, +0.00000000000E+000
+1.67050000000E+009, -6.82221337256E+000, +0.00000000000E+000
+1.67400000000E+009, -6.61363238810E+000, +0.00000000000E+000
+1.67750000000E+009, -6.42181980333E+000, +0.00000000000E+000
+1.68100000000E+009, -6.22887873344E+000, +0.00000000000E+000
+1.68450000000E+009, -6.02911442327E+000, +0.00000000000E+000
+1.68800000000E+009, -5.87372372590E+000, +0.00000000000E+000
+1.69150000000E+009, -5.68046359423E+000, +0.00000000000E+000
+1.69500000000E+009, -5.52604598364E+000, +0.00000000000E+000
+1.69850000000E+009, -5.39480167681E+000, +0.00000000000E+000
+1.70200000000E+009, -5.23098281298E+000, +0.00000000000E+000
+1.70550000000E+009, -5.11594760978E+000, +0.00000000000E+000
+1.70900000000E+009, -4.96124026887E+000, +0.00000000000E+000
+1.71250000000E+009, -4.82393320339E+000, +0.00000000000E+000
+1.71600000000E+009, -4.70876462235E+000, +0.00000000000E+000
+1.71950000000E+009, -4.64372528063E+000, +0.00000000000E+000
+1.72300000000E+009, -4.51797324882E+000, +0.00000000000E+000
+1.72650000000E+009, -4.45500550659E+000, +0.00000000000E+000
+1.73000000000E+009, -4.36129763669E+000, +0.00000000000E+000
+1.73350000000E+009, -4.29469259164E+000, +0.00000000000E+000
+1.73700000000E+009, -4.22350933120E+000, +0.00000000000E+000
+1.74050000000E+009, -4.16768856170E+000, +0.00000000000E+000
+1.74400000000E+009, -4.11152072214E+000, +0.00000000000E+000
+1.74750000000E+009, -4.08124847183E+000, +0.00000000000E+000
+1.75100000000E+009, -4.04526370289E+000, +0.00000000000E+000
+1.75450000000E+009, -4.03385512079E+000, +0.00000000000E+000
+1.75800000000E+009, -3.99472586390E+000, +0.00000000000E+000
+1.76150000000E+009, -3.97332967516E+000, +0.00000000000E+000
+1.76500000000E+009, -3.95847333539E+000, +0.00000000000E+000
+1.76850000000E+009, -3.96430862655E+000, +0.00000000000E+000
+1.77200000000E+009, -3.96889940529E+000, +0.00000000000E+000
+1.77550000000E+009, -3.94212350672E+000, +0.00000000000E+000
+1.77900000000E+009, -3.94223923477E+000, +0.00000000000E+000
+1.78250000000E+009, -3.98683662502E+000, +0.00000000000E+000
+1.78600000000E+009, -3.99076989920E+000, +0.00000000000E+000
+1.78950000000E+009, -4.02161098939E+000, +0.00000000000E+000
+1.79300000000E+009, -4.01738325938E+000, +0.00000000000E+000
+1.79650000000E+009, -4.03941974743E+000, +0.00000000000E+000
+1.80000000000E+009, -4.04961693957E+000, +0.00000000000E+000
