"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.53400000000E+009, -8.15276680460E+000, +0.00000000000E+000
+1.53750000000E+009, -8.10775716909E+000, +0.00000000000E+000
+1.54100000000E+009, -8.09071786354E+000, +0.00000000000E+000
+1.54450000000E+009, -8.06019426622E+000, +0.00000000000E+000
+1.54800000000E+009, -8.06806243917E+000, +0.00000000000E+000
+1.55150000000E+009, -8.03502948426E+000, +0.00000000000E+000
+1.55500000000E+009, -8.03315276202E+000, +0.00000000000E+000
+1.55850000000E+009, -8.03281662895E+000, +0.00000000000E+000
+1.56200000000E+009, -8.04832215806E+000, +0.00000000000E+000
+1.56550000000E+009, -8.07760573661E+000, +0.00000000000E+000
+1.56900000000E+009, -8.09245776638E+000, +0.00000000000E+000
+1.57250000000E+009, -8.14447793996E+000, +0.00000000000E+000
+1.57600000000E+009, -8.20037417915E+000, +0.00000000000E+000
+1.57950000000E+009, -8.22211906659E+000, +0.00000000000E+000
+1.58300000000E+009, -8.28545113856E+000, +0.00000000000E+000
+1.58650000000E+009, -8.33672693873E+000, +0.00000000000E+000
+1.59000000000E+009, -8.38086059596E+000, +0.00000000000E+000
+1.59350000000E+009, -8.42553191518E+000, +0.00000000000E+000
+1.59700000000E+009, -8.44392013414E+000, +0.00000000000E+000
+1.60050000000E+009, -8.49554215372E+000, +0.00000000000E+000
+1.60400000000E+009, -8.54592545354E+000, +0.00000000000E+000
+1.60750000000E+009, -8.56494814447E+000, +0.00000000000E+000
+1.61100000000E+009, -8.60521210600E+000, +0.00000000000E+000
+1.61450000000E+009, -8.58073431287E+000, +0.00000000000E+000
+1.61800000000E+009, -8.57077275482E+000, +0.00000000000E+000
+1.62150000000E+009, -8.53553348999E+000, +0.00000000000E+000
+1.62500000000E+009, -8.51606329601E+000, +0.00000000000E+000
+1.62850000000E+009, -8.45563793349E+000, +0.00000000000E+000
+1.63200000000E+009, -8.34502756345E+000, +0.00000000000E+000
+1.63550000000E+009, -8.26984861895E+000, +0.00000000000E+000
+1.63900000000E+009, -8.12309162266E+000, +0.00000000000E+000
+1.64250000000E+009, -8.05125435854E+000, +0.00000000000E+000
+1.64600000000E+009, -7.91091327604E+000, +0.00000000000E+000
+1.64950000000E+009, -7.76345339895E+000, +0.00000000000E+000
+1.65300000000E+009, -7.58275353262E+000, +0.00000000000E+000
+1.65650000000E+009, -7.42433115169E+000, +0.00000000000E+000
+1.66000000000E+009, -7.26360788837E+000, +0.00000000000E+000
+1.66350000000E+009, -7.06633009337E+000, +0.00000000000E+000
+1.66700000000E+009, -6.92491238227E+000, +0.00000000000E+000
+1.67050000000E+009, -6.76228607054E+000, +0.00000000000E+000
+1.67400000000E+009, -6.57578529519E+000, +0.00000000000E+000
+1.67750000000E+009, -6.39332814223E+000, +0.00000000000E+000
+1.68100000000E+009, -6.24046913008E+000, +0.00000000000E+000
+1.68450000000E+009, -6.04235440742E+000, +0.00000000000E+000
+1.68800000000E+009, -5.89204921458E+000, +0.00000000000E+000
+1.69150000000E+009, -5.72943178512E+000, +0.00000000000E+000
+1.69500000000E+009, -5.60932012712E+000, +0.00000000000E+000
+1.69850000000E+009, -5.43485860737E+000, +0.00000000000E+000
+1.70200000000E+009, -5.31005812744E+000, +0.00000000000E+000
+1.70550000000E+009, -5.17155121628E+000, +0.00000000000E+000
+1.70900000000E+009, -5.06282906746E+000, +0.00000000000E+000
+1.71250000000E+009, -4.96849794960E+000, +0.00000000000E+000
+1.71600000000E+009, -4.84208157846E+000, +0.00000000000E+000
+1.71950000000E+009, -4.73341880059E+000, +0.00000000000E+000
+1.72300000000E+009, -4.65247805495E+000, +0.00000000000E+000
+1.72650000000E+009, -4.56018255029E+000, +0.00000000000E+000
+1.73000000000E+009, -4.49024494156E+000, +0.00000000000E+000
+1.73350000000E+009, -4.42939714076E+000, +0.00000000000E+000
+1.73700000000E+009, -4.33926598487E+000, +0.00000000000E+000
+1.74050000000E+009, -4.30102242834E+000, +0.00000000000E+000
+1.74400000000E+009, -4.24820272890E+000, +0.00000000000E+000
+1.74750000000E+009, -4.19668452290E+000, +0.00000000000E+000
+1.75100000000E+009, -4.15654956721E+000, +0.00000000000E+000
+1.75450000000E+009, -4.12500486878E+000, +0.00000000000E+000
+1.75800000000E+009, -4.08681572532E+000, +0.00000000000E+000
+1.76150000000E+009, -4.08595597271E+000, +0.00000000000E+000
+1.76500000000E+009, -4.06703732727E+000, +0.00000000000E+000
+1.76850000000E+009, -4.06831219467E+000, +0.00000000000E+000
+1.77200000000E+009, -4.05443775724E+000, +0.00000000000E+000
+1.77550000000E+009, -4.05633908425E+000, +0.00000000000E+000
+1.77900000000E+009, -4.04413372150E+000, +0.00000000000E+000
+1.78250000000E+009, -4.08152418564E+000, +0.00000000000E+000
+1.78600000000E+009, -4.06611140479E+000, +0.00000000000E+000
+1.78950000000E+009, -4.05835973107E+000, +0.00000000000E+000
+1.79300000000E+009, -4.10405601782E+000, +0.00000000000E+000
+1.79650000000E+009, -4.10694475363E+000, +0.00000000000E+000
+1.80000000000E+009, -4.12137759547E+000, +0.00000000000E+000
