"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.31700000000E+009, +1.05024042794E+001, +0.00000000000E+000
+1.32050000000E+009, +1.05057559398E+001, +0.00000000000E+000
+1.32400000000E+009, +1.05041803052E+001, +0.00000000000E+000
+1.32750000000E+009, +1.04857635581E+001, +0.00000000000E+000
+1.33100000000E+009, +1.04764215459E+001, +0.00000000000E+000
+1.33450000000E+009, +1.04522975618E+001, +0.00000000000E+000
+1.33800000000E+009, +1.04483199935E+001, +0.00000000000E+000
+1.34150000000E+009, +1.04503670575E+001, +0.00000000000E+000
+1.34500000000E+009, +1.04455455070E+001, +0.00000000000E+000
+1.34850000000E+009, +1.04576657131E+001, +0.00000000000E+000
+1.35200000000E+009, +1.04625132171E+001, +0.00000000000E+000
+1.35550000000E+009, +1.04269036871E+001, +0.00000000000E+000
+1.35900000000E+009, +1.04453215541E+001, +0.00000000000E+000
+1.36250000000E+009, +1.04543233061E+001, +0.00000000000E+000
+1.36600000000E+009, +1.04032776087E+001, +0.00000000000E+000
+1.36950000000E+009, +1.04250436537E+001, +0.00000000000E+000
+1.37300000000E+009, +1.04224863390E+001, +0.00000000000E+000
+1.37650000000E+009, +1.04287648216E+001, +0.00000000000E+000
+1.38000000000E+009, +1.03973988504E+001, +0.00000000000E+000
+1.38350000000E+009, +1.03849058171E+001, +0.00000000000E+000
+1.38700000000E+009, +1.04184554079E+001, +0.00000000000E+000
+1.39050000000E+009, +1.03931113495E+001, +0.00000000000E+000
+1.39400000000E+009, +1.03851361692E+001, +0.00000000000E+000
+1.39750000000E+009, +1.03796781780E+001, +0.00000000000E+000
+1.40100000000E+009, +1.03539499089E+001, +0.00000000000E+000
+1.40450000000E+009, +1.03376188018E+001, +0.00000000000E+000
+1.40800000000E+009, +1.03237268306E+001, +0.00000000000E+000
+1.41150000000E+009, +1.03023749816E+001, +0.00000000000E+000
+1.41500000000E+009, +1.02685776582E+001, +0.00000000000E+000
+1.41850000000E+009, +1.02512470065E+001, +0.00000000000E+000
+1.42200000000E+009, +1.02008509436E+001, +0.00000000000E+000
+1.42550000000E+009, +1.01955915844E+001, +0.00000000000E+000
+1.42900000000E+009, +1.01547095844E+001, +0.00000000000E+000
+1.43250000000E+009, +1.00939303307E+001, +0.00000000000E+000
+1.43600000000E+009, +1.00714609945E+001, +0.00000000000E+000
+1.43950000000E+009, +1.00436759087E+001, +0.00000000000E+000
+1.44300000000E+009, +9.98200602828E+000, +0.00000000000E+000
+1.44650000000E+009, +9.94142437799E+000, +0.00000000000E+000
+1.45000000000E+009, +9.88952275124E+000, +0.00000000000E+000
+1.45350000000E+009, +9.82164737450E+000, +0.00000000000E+000
+1.45700000000E+009, +9.79299291359E+000, +0.00000000000E+000
+1.46050000000E+009, +9.75578425987E+000, +0.00000000000E+000
+1.46400000000E+009, +9.70390831234E+000, +0.00000000000E+000
+1.46750000000E+009, +9.66415851688E+000, +0.00000000000E+000
+1.47100000000E+009, +9.67320749146E+000, +0.00000000000E+000
+1.47450000000E+009, +9.62384261292E+000, +0.00000000000E+000
+1.47800000000E+009, +9.60194753319E+000, +0.00000000000E+000
+1.48150000000E+009, +9.57179468570E+000, +0.00000000000E+000
+1.48500000000E+009, +9.56525568422E+000, +0.00000000000E+000
+1.48850000000E+009, +9.53182022816E+000, +0.00000000000E+000
+1.49200000000E+009, +9.53360269998E+000, +0.00000000000E+000
+1.49550000000E+009, +9.52021911434E+000, +0.00000000000E+000
+1.49900000000E+009, +9.53697899832E+000, +0.00000000000E+000
+1.50250000000E+009, +9.51318194096E+000, +0.00000000000E+000
+1.50600000000E+009, +9.50062236002E+000, +0.00000000000E+000
+1.50950000000E+009, +9.49348783189E+000, +0.00000000000E+000
+1.51300000000E+009, +9.47136928212E+000, +0.00000000000E+000
+1.51650000000E+009, +9.48686816410E+000, +0.00000000000E+000
+1.52000000000E+009, +9.46590457451E+000, +0.00000000000E+000
+1.52350000000E+009, +9.45358935943E+000, +0.00000000000E+000
+1.52700000000E+009, +9.45244039407E+000, +0.00000000000E+000
+1.53050000000E+009, +9.45162524342E+000, +0.00000000000E+000
+1.53400000000E+009, +9.42699122615E+000, +0.00000000000E+000
+1.53750000000E+009, +9.40715511761E+000, +0.00000000000E+000
+1.54100000000E+009, +9.38384664966E+000, +0.00000000000E+000
+1.54450000000E+009, +9.34652190246E+000, +0.00000000000E+000
+1.54800000000E+009, +9.31954550609E+000, +0.00000000000E+000
+1.55150000000E+009, +9.26179311326E+000, +0.00000000000E+000
+1.55500000000E+009, +9.24380343591E+000, +0.00000000000E+000
+1.55850000000E+009, +9.21030606321E+000, +0.00000000000E+000
+1.56200000000E+009, +9.16730339267E+000, +0.00000000000E+000
+1.56550000000E+009, +9.10727959523E+000, +0.00000000000E+000
+1.56900000000E+009, +9.08797025408E+000, +0.00000000000E+000
+1.57250000000E+009, +8.99757708731E+000, +0.00000000000E+000
+1.57600000000E+009, +8.96884919962E+000, +0.00000000000E+000
+1.57950000000E+009, +8.89844590874E+000, +0.00000000000E+000
+1.58300000000E+009, +8.87301561096E+000, +0.00000000000E+000
+1.58650000000E+009, +8.80574303581E+000, +0.00000000000E+000
+1.59000000000E+009, +8.78329929535E+000, +0.00000000000E+000
+1.59350000000E+009, +8.73636417562E+000, +0.00000000000E+000
+1.59700000000E+009, +8.71169515526E+000, +0.00000000000E+000
+1.60050000000E+009, +8.68012629448E+000, +0.00000000000E+000
+1.60400000000E+009, +8.61411589963E+000, +0.00000000000E+000
+1.60750000000E+009, +8.59133804639E+000, +0.00000000000E+000
+1.61100000000E+009, +8.57590882935E+000, +0.00000000000E+000
+1.61450000000E+009, +8.51962817029E+000, +0.00000000000E+000
+1.61800000000E+009, +8.48477382828E+000, +0.00000000000E+000
+1.62150000000E+009, +8.43305438387E+000, +0.00000000000E+000
+1.62500000000E+009, +8.38945766977E+000, +0.00000000000E+000
+1.62850000000E+009, +8.35159823866E+000, +0.00000000000E+000
+1.63200000000E+009, +8.30112408998E+000, +0.00000000000E+000
+1.63550000000E+009, +8.26381897453E+000, +0.00000000000E+000
+1.63900000000E+009, +8.19215130497E+000, +0.00000000000E+000
+1.64250000000E+009, +8.13816171046E+000, +0.00000000000E+000
+1.64600000000E+009, +8.04041859154E+000, +0.00000000000E+000
+1.64950000000E+009, +7.99059193250E+000, +0.00000000000E+000
+1.65300000000E+009, +7.91829272417E+000, +0.00000000000E+000
+1.65650000000E+009, +7.87472010136E+000, +0.00000000000E+000
+1.66000000000E+009, +7.79827812605E+000, +0.00000000000E+000
+1.66350000000E+009, +7.75127717816E+000, +0.00000000000E+000
+1.66700000000E+009, +7.67987239104E+000, +0.00000000000E+000
+1.67050000000E+009, +7.61433661345E+000, +0.00000000000E+000
+1.67400000000E+009, +7.56994332053E+000, +0.00000000000E+000
+1.67750000000E+009, +7.50074787469E+000, +0.00000000000E+000
+1.68100000000E+009, +7.47127760914E+000, +0.00000000000E+000
+1.68450000000E+009, +7.40952376538E+000, +0.00000000000E+000
+1.68800000000E+009, +7.34651261664E+000, +0.00000000000E+000
+1.69150000000E+009, +7.33767061221E+000, +0.00000000000E+000
+1.69500000000E+009, +7.34575214765E+000, +0.00000000000E+000
+1.69850000000E+009, +7.28436927067E+000, +0.00000000000E+000
+1.70200000000E+009, +7.24347328560E+000, +0.00000000000E+000
+1.70550000000E+009, +7.21001789307E+000, +0.00000000000E+000
+1.70900000000E+009, +7.19420174530E+000, +0.00000000000E+000
+1.71250000000E+009, +7.17280474659E+000, +0.00000000000E+000
+1.71600000000E+009, +7.15300088043E+000, +0.00000000000E+000
+1.71950000000E+009, +7.11612631686E+000, +0.00000000000E+000
+1.72300000000E+009, +7.07283816116E+000, +0.00000000000E+000
+1.72650000000E+009, +7.05370511292E+000, +0.00000000000E+000
+1.73000000000E+009, +7.02406803785E+000, +0.00000000000E+000
+1.73350000000E+009, +7.01252649423E+000, +0.00000000000E+000
+1.73700000000E+009, +6.94630787545E+000, +0.00000000000E+000
+1.74050000000E+009, +6.92073005520E+000, +0.00000000000E+000
+1.74400000000E+009, +6.87366496684E+000, +0.00000000000E+000
+1.74750000000E+009, +6.81067146341E+000, +0.00000000000E+000
+1.75100000000E+009, +6.74445632634E+000, +0.00000000000E+000
+1.75450000000E+009, +6.66821978435E+000, +0.00000000000E+000
+1.75800000000E+009, +6.61027970846E+000, +0.00000000000E+000
+1.76150000000E+009, +6.53679938893E+000, +0.00000000000E+000
+1.76500000000E+009, +6.46066786967E+000, +0.00000000000E+000
+1.76850000000E+009, +6.38804105542E+000, +0.00000000000E+000
+1.77200000000E+009, +6.28234369050E+000, +0.00000000000E+000
+1.77550000000E+009, +6.20372575404E+000, +0.00000000000E+000
+1.77900000000E+009, +6.11614216697E+000, +0.00000000000E+000
+1.78250000000E+009, +6.05125417842E+000, +0.00000000000E+000
+1.78600000000E+009, +5.96012305889E+000, +0.00000000000E+000
+1.78950000000E+009, +5.87592652808E+000, +0.00000000000E+000
+1.79300000000E+009, +5.84778765203E+000, +0.00000000000E+000
+1.79650000000E+009, +5.76718398767E+000, +0.00000000000E+000
+1.80000000000E+009, +5.72966159767E+000, +0.00000000000E+000
