"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.42550000000E+009, +1.13309918429E+001, +0.00000000000E+000
+1.42900000000E+009, +1.13046667476E+001, +0.00000000000E+000
+1.43250000000E+009, +1.12726562447E+001, +0.00000000000E+000
+1.43600000000E+009, +1.12338242521E+001, +0.00000000000E+000
+1.43950000000E+009, +1.12013225984E+001, +0.00000000000E+000
+1.44300000000E+009, +1.11637232034E+001, +0.00000000000E+000
+1.44650000000E+009, +1.11404132359E+001, +0.00000000000E+000
+1.45000000000E+009, +1.11079261535E+001, +0.00000000000E+000
+1.45350000000E+009, +1.10555491771E+001, +0.00000000000E+000
+1.45700000000E+009, +1.10512982841E+001, +0.00000000000E+000
+1.46050000000E+009, +1.10209116879E+001, +0.00000000000E+000
+1.46400000000E+009, +1.09727980687E+001, +0.00000000000E+000
+1.46750000000E+009, +1.09637647126E+001, +0.00000000000E+000
+1.47100000000E+009, +1.09172797336E+001, +0.00000000000E+000
+1.47450000000E+009, +1.09235662077E+001, +0.00000000000E+000
+1.47800000000E+009, +1.09155022947E+001, +0.00000000000E+000
+1.48150000000E+009, +1.09108013422E+001, +0.00000000000E+000
+1.48500000000E+009, +1.08933997185E+001, +0.00000000000E+000
+1.48850000000E+009, +1.08871206561E+001, +0.00000000000E+000
+1.49200000000E+009, +1.08727612485E+001, +0.00000000000E+000
+1.49550000000E+009, +1.08724557719E+001, +0.00000000000E+000
+1.49900000000E+009, +1.08802771910E+001, +0.00000000000E+000
+1.50250000000E+009, +1.08519333519E+001, +0.00000000000E+000
+1.50600000000E+009, +1.08791226658E+001, +0.00000000000E+000
+1.50950000000E+009, +1.08627170063E+001, +0.00000000000E+000
+1.51300000000E+009, +1.08496205870E+001, +0.00000000000E+000
+1.51650000000E+009, +1.08587726397E+001, +0.00000000000E+000
+1.52000000000E+009, +1.08442369527E+001, +0.00000000000E+000
+1.52350000000E+009, +1.08560004287E+001, +0.00000000000E+000
+1.52700000000E+009, +1.08099226827E+001, +0.00000000000E+000
+1.53050000000E+009, +1.08022251041E+001, +0.00000000000E+000
+1.53400000000E+009, +1.07773112226E+001, +0.00000000000E+000
+1.53750000000E+009, +1.07542644068E+001, +0.00000000000E+000
+1.54100000000E+009, +1.06868295386E+001, +0.00000000000E+000
+1.54450000000E+009, +1.07028879005E+001, +0.00000000000E+000
+1.54800000000E+009, +1.06400019721E+001, +0.00000000000E+000
+1.55150000000E+009, +1.06190116229E+001, +0.00000000000E+000
+1.55500000000E+009, +1.05617420171E+001, +0.00000000000E+000
+1.55850000000E+009, +1.05063069795E+001, +0.00000000000E+000
+1.56200000000E+009, +1.04397105919E+001, +0.00000000000E+000
+1.56550000000E+009, +1.03929854006E+001, +0.00000000000E+000
+1.56900000000E+009, +1.03385172727E+001, +0.00000000000E+000
+1.57250000000E+009, +1.02883946172E+001, +0.00000000000E+000
+1.57600000000E+009, +1.02394483044E+001, +0.00000000000E+000
+1.57950000000E+009, +1.01727965856E+001, +0.00000000000E+000
+1.58300000000E+009, +1.01218682649E+001, +0.00000000000E+000
+1.58650000000E+009, +1.00811780453E+001, +0.00000000000E+000
+1.59000000000E+009, +1.00141736285E+001, +0.00000000000E+000
+1.59350000000E+009, +9.96621453551E+000, +0.00000000000E+000
+1.59700000000E+009, +9.94362964217E+000, +0.00000000000E+000
+1.60050000000E+009, +9.90423510130E+000, +0.00000000000E+000
+1.60400000000E+009, +9.82724208451E+000, +0.00000000000E+000
+1.60750000000E+009, +9.79739779219E+000, +0.00000000000E+000
+1.61100000000E+009, +9.76281820666E+000, +0.00000000000E+000
+1.61450000000E+009, +9.72312830936E+000, +0.00000000000E+000
+1.61800000000E+009, +9.66865451713E+000, +0.00000000000E+000
+1.62150000000E+009, +9.60635836843E+000, +0.00000000000E+000
+1.62500000000E+009, +9.57277476644E+000, +0.00000000000E+000
+1.62850000000E+009, +9.54040281786E+000, +0.00000000000E+000
+1.63200000000E+009, +9.49045883599E+000, +0.00000000000E+000
+1.63550000000E+009, +9.43821250933E+000, +0.00000000000E+000
+1.63900000000E+009, +9.36449772603E+000, +0.00000000000E+000
+1.64250000000E+009, +9.31970247090E+000, +0.00000000000E+000
+1.64600000000E+009, +9.21553307375E+000, +0.00000000000E+000
+1.64950000000E+009, +9.19171143283E+000, +0.00000000000E+000
+1.65300000000E+009, +9.09174409380E+000, +0.00000000000E+000
+1.65650000000E+009, +9.02510719754E+000, +0.00000000000E+000
+1.66000000000E+009, +8.96329193482E+000, +0.00000000000E+000
+1.66350000000E+009, +8.87313790845E+000, +0.00000000000E+000
+1.66700000000E+009, +8.82536872462E+000, +0.00000000000E+000
+1.67050000000E+009, +8.75397157416E+000, +0.00000000000E+000
+1.67400000000E+009, +8.68782861820E+000, +0.00000000000E+000
+1.67750000000E+009, +8.60497643344E+000, +0.00000000000E+000
+1.68100000000E+009, +8.54554879143E+000, +0.00000000000E+000
+1.68450000000E+009, +8.50939257986E+000, +0.00000000000E+000
+1.68800000000E+009, +8.41659381561E+000, +0.00000000000E+000
+1.69150000000E+009, +8.34479248021E+000, +0.00000000000E+000
+1.69500000000E+009, +8.32228373692E+000, +0.00000000000E+000
+1.69850000000E+009, +8.25186314451E+000, +0.00000000000E+000
+1.70200000000E+009, +8.22831467892E+000, +0.00000000000E+000
+1.70550000000E+009, +8.17453473283E+000, +0.00000000000E+000
+1.70900000000E+009, +8.14800917001E+000, +0.00000000000E+000
+1.71250000000E+009, +8.07183027266E+000, +0.00000000000E+000
+1.71600000000E+009, +8.05820131983E+000, +0.00000000000E+000
+1.71950000000E+009, +7.98194038747E+000, +0.00000000000E+000
+1.72300000000E+009, +7.96737513392E+000, +0.00000000000E+000
+1.72650000000E+009, +7.91619475797E+000, +0.00000000000E+000
+1.73000000000E+009, +7.87736878284E+000, +0.00000000000E+000
+1.73350000000E+009, +7.81795948319E+000, +0.00000000000E+000
+1.73700000000E+009, +7.78901982969E+000, +0.00000000000E+000
+1.74050000000E+009, +7.72575331910E+000, +0.00000000000E+000
+1.74400000000E+009, +7.67679663802E+000, +0.00000000000E+000
+1.74750000000E+009, +7.59451184857E+000, +0.00000000000E+000
+1.75100000000E+009, +7.53659237249E+000, +0.00000000000E+000
+1.75450000000E+009, +7.47282086434E+000, +0.00000000000E+000
+1.75800000000E+009, +7.38737885273E+000, +0.00000000000E+000
+1.76150000000E+009, +7.29647470677E+000, +0.00000000000E+000
+1.76500000000E+009, +7.22515420698E+000, +0.00000000000E+000
+1.76850000000E+009, +7.11901339819E+000, +0.00000000000E+000
+1.77200000000E+009, +7.04524239083E+000, +0.00000000000E+000
+1.77550000000E+009, +6.94431458920E+000, +0.00000000000E+000
+1.77900000000E+009, +6.88432319426E+000, +0.00000000000E+000
+1.78250000000E+009, +6.78587392404E+000, +0.00000000000E+000
+1.78600000000E+009, +6.72909454130E+000, +0.00000000000E+000
+1.78950000000E+009, +6.65949838958E+000, +0.00000000000E+000
+1.79300000000E+009, +6.58582179476E+000, +0.00000000000E+000
+1.79650000000E+009, +6.52774915133E+000, +0.00000000000E+000
+1.80000000000E+009, +6.46874957246E+000, +0.00000000000E+000
