"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.50950000000E+009, -1.72240636024E+001, +0.00000000000E+000
+1.51300000000E+009, -1.72102841440E+001, +0.00000000000E+000
+1.51650000000E+009, -1.71808131813E+001, +0.00000000000E+000
+1.52000000000E+009, -1.72108789489E+001, +0.00000000000E+000
+1.52350000000E+009, -1.71732003112E+001, +0.00000000000E+000
+1.52700000000E+009, -1.71446840417E+001, +0.00000000000E+000
+1.53050000000E+009, -1.71093933024E+001, +0.00000000000E+000
+1.53400000000E+009, -1.71846870295E+001, +0.00000000000E+000
+1.53750000000E+009, -1.71248741729E+001, +0.00000000000E+000
+1.54100000000E+009, -1.71547366648E+001, +0.00000000000E+000
+1.54450000000E+009, -1.70848309458E+001, +0.00000000000E+000
+1.54800000000E+009, -1.71073731494E+001, +0.00000000000E+000
+1.55150000000E+009, -1.70499020786E+001, +0.00000000000E+000
+1.55500000000E+009, -1.71102963995E+001, +0.00000000000E+000
+1.55850000000E+009, -1.71015220541E+001, +0.00000000000E+000
+1.56200000000E+009, -1.70712850613E+001, +0.00000000000E+000
+1.56550000000E+009, -1.70823352874E+001, +0.00000000000E+000
+1.56900000000E+009, -1.70857610418E+001, +0.00000000000E+000
+1.57250000000E+009, -1.70286478006E+001, +0.00000000000E+000
+1.57600000000E+009, -1.70444526660E+001, +0.00000000000E+000
+1.57950000000E+009, -1.70709600382E+001, +0.00000000000E+000
+1.58300000000E+009, -1.70181914397E+001, +0.00000000000E+000
+1.58650000000E+009, -1.70706715859E+001, +0.00000000000E+000
+1.59000000000E+009, -1.70694470905E+001, +0.00000000000E+000
+1.59350000000E+009, -1.71418894349E+001, +0.00000000000E+000
+1.59700000000E+009, -1.70637991565E+001, +0.00000000000E+000
+1.60050000000E+009, -1.71354456000E+001, +0.00000000000E+000
+1.60400000000E+009, -1.71869296690E+001, +0.00000000000E+000
+1.60750000000E+009, -1.71566830189E+001, +0.00000000000E+000
+1.61100000000E+009, -1.71308246414E+001, +0.00000000000E+000
+1.61450000000E+009, -1.71206496800E+001, +0.00000000000E+000
+1.61800000000E+009, -1.72048221637E+001, +0.00000000000E+000
+1.62150000000E+009, -1.72145881568E+001, +0.00000000000E+000
+1.62500000000E+009, -1.72073997029E+001, +0.00000000000E+000
+1.62850000000E+009, -1.72343556151E+001, +0.00000000000E+000
+1.63200000000E+009, -1.71544082381E+001, +0.00000000000E+000
+1.63550000000E+009, -1.72442597177E+001, +0.00000000000E+000
+1.63900000000E+009, -1.72601590039E+001, +0.00000000000E+000
+1.64250000000E+009, -1.72929814003E+001, +0.00000000000E+000
+1.64600000000E+009, -1.72818530730E+001, +0.00000000000E+000
+1.64950000000E+009, -1.72976835269E+001, +0.00000000000E+000
+1.65300000000E+009, -1.72779486479E+001, +0.00000000000E+000
+1.65650000000E+009, -1.73426092132E+001, +0.00000000000E+000
+1.66000000000E+009, -1.72817403930E+001, +0.00000000000E+000
+1.66350000000E+009, -1.74485877807E+001, +0.00000000000E+000
+1.66700000000E+009, -1.73780392257E+001, +0.00000000000E+000
+1.67050000000E+009, -1.74386636384E+001, +0.00000000000E+000
+1.67400000000E+009, -1.74452232897E+001, +0.00000000000E+000
+1.67750000000E+009, -1.75148653208E+001, +0.00000000000E+000
+1.68100000000E+009, -1.75452814539E+001, +0.00000000000E+000
+1.68450000000E+009, -1.75576884106E+001, +0.00000000000E+000
+1.68800000000E+009, -1.77060283472E+001, +0.00000000000E+000
+1.69150000000E+009, -1.77561321302E+001, +0.00000000000E+000
+1.69500000000E+009, -1.78165105721E+001, +0.00000000000E+000
+1.69850000000E+009, -1.78370697909E+001, +0.00000000000E+000
+1.70200000000E+009, -1.78982662440E+001, +0.00000000000E+000
+1.70550000000E+009, -1.79640585435E+001, +0.00000000000E+000
+1.70900000000E+009, -1.80158706608E+001, +0.00000000000E+000
+1.71250000000E+009, -1.81322971564E+001, +0.00000000000E+000
+1.71600000000E+009, -1.81263803709E+001, +0.00000000000E+000
+1.71950000000E+009, -1.81818355341E+001, +0.00000000000E+000
+1.72300000000E+009, -1.82312597835E+001, +0.00000000000E+000
+1.72650000000E+009, -1.82585215552E+001, +0.00000000000E+000
+1.73000000000E+009, -1.83375215425E+001, +0.00000000000E+000
+1.73350000000E+009, -1.83006602923E+001, +0.00000000000E+000
+1.73700000000E+009, -1.83199432304E+001, +0.00000000000E+000
+1.74050000000E+009, -1.83215225338E+001, +0.00000000000E+000
+1.74400000000E+009, -1.83556953857E+001, +0.00000000000E+000
+1.74750000000E+009, -1.83457766371E+001, +0.00000000000E+000
+1.75100000000E+009, -1.83620362172E+001, +0.00000000000E+000
+1.75450000000E+009, -1.83025614208E+001, +0.00000000000E+000
+1.75800000000E+009, -1.83938750495E+001, +0.00000000000E+000
+1.76150000000E+009, -1.83543418974E+001, +0.00000000000E+000
+1.76500000000E+009, -1.83623701357E+001, +0.00000000000E+000
+1.76850000000E+009, -1.82823516195E+001, +0.00000000000E+000
+1.77200000000E+009, -1.83130810423E+001, +0.00000000000E+000
+1.77550000000E+009, -1.83077181302E+001, +0.00000000000E+000
+1.77900000000E+009, -1.83749801908E+001, +0.00000000000E+000
+1.78250000000E+009, -1.83274752009E+001, +0.00000000000E+000
+1.78600000000E+009, -1.83100722454E+001, +0.00000000000E+000
+1.78950000000E+009, -1.83480026798E+001, +0.00000000000E+000
+1.79300000000E+009, -1.83437705595E+001, +0.00000000000E+000
+1.79650000000E+009, -1.83007357462E+001, +0.00000000000E+000
+1.80000000000E+009, -1.83490248291E+001, +0.00000000000E+000
