"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.30300000000E+009, +4.15655691629E+001, +0.00000000000E+000
+1.30650000000E+009, +4.12104174122E+001, +0.00000000000E+000
+1.31000000000E+009, +4.08867014552E+001, +0.00000000000E+000
+1.31350000000E+009, +4.08773468534E+001, +0.00000000000E+000
+1.31700000000E+009, +4.07127782317E+001, +0.00000000000E+000
+1.32050000000E+009, +4.05657561390E+001, +0.00000000000E+000
+1.32400000000E+009, +4.04613452329E+001, +0.00000000000E+000
+1.32750000000E+009, +4.04044067420E+001, +0.00000000000E+000
+1.33100000000E+009, +4.04446282489E+001, +0.00000000000E+000
+1.33450000000E+009, +4.04968986731E+001, +0.00000000000E+000
+1.33800000000E+009, +4.03908525076E+001, +0.00000000000E+000
+1.34150000000E+009, +4.04425328118E+001, +0.00000000000E+000
+1.34500000000E+009, +4.04447901191E+001, +0.00000000000E+000
+1.34850000000E+009, +4.04395080341E+001, +0.00000000000E+000
+1.35200000000E+009, +4.04158460204E+001, +0.00000000000E+000
+1.35550000000E+009, +4.05008237664E+001, +0.00000000000E+000
+1.35900000000E+009, +4.04211895029E+001, +0.00000000000E+000
+1.36250000000E+009, +4.03236976010E+001, +0.00000000000E+000
+1.36600000000E+009, +4.01963016216E+001, +0.00000000000E+000
+1.36950000000E+009, +4.00161872978E+001, +0.00000000000E+000
+1.37300000000E+009, +4.01200771165E+001, +0.00000000000E+000
+1.37650000000E+009, +3.96001955806E+001, +0.00000000000E+000
+1.38000000000E+009, +3.91388623503E+001, +0.00000000000E+000
+1.38350000000E+009, +3.87351263910E+001, +0.00000000000E+000
+1.38700000000E+009, +3.84619797068E+001, +0.00000000000E+000
+1.39050000000E+009, +3.77809771343E+001, +0.00000000000E+000
+1.39400000000E+009, +3.72244781746E+001, +0.00000000000E+000
+1.39750000000E+009, +3.64535736808E+001, +0.00000000000E+000
+1.40100000000E+009, +3.58528192605E+001, +0.00000000000E+000
+1.40450000000E+009, +3.48589160269E+001, +0.00000000000E+000
+1.40800000000E+009, +3.41330795965E+001, +0.00000000000E+000
+1.41150000000E+009, +3.33428887666E+001, +0.00000000000E+000
+1.41500000000E+009, +3.26001032932E+001, +0.00000000000E+000
+1.41850000000E+009, +3.17758780865E+001, +0.00000000000E+000
+1.42200000000E+009, +3.11590942024E+001, +0.00000000000E+000
+1.42550000000E+009, +3.04676292020E+001, +0.00000000000E+000
+1.42900000000E+009, +2.99379500556E+001, +0.00000000000E+000
+1.43250000000E+009, +2.92911827867E+001, +0.00000000000E+000
+1.43600000000E+009, +2.89985569249E+001, +0.00000000000E+000
+1.43950000000E+009, +2.87483452889E+001, +0.00000000000E+000
+1.44300000000E+009, +2.84216007813E+001, +0.00000000000E+000
+1.44650000000E+009, +2.84390010534E+001, +0.00000000000E+000
+1.45000000000E+009, +2.84910062014E+001, +0.00000000000E+000
+1.45350000000E+009, +2.85606190273E+001, +0.00000000000E+000
+1.45700000000E+009, +2.86316646208E+001, +0.00000000000E+000
+1.46050000000E+009, +2.90442245632E+001, +0.00000000000E+000
+1.46400000000E+009, +2.98175089326E+001, +0.00000000000E+000
+1.46750000000E+009, +3.03823524368E+001, +0.00000000000E+000
+1.47100000000E+009, +3.11817967568E+001, +0.00000000000E+000
+1.47450000000E+009, +3.19185537379E+001, +0.00000000000E+000
+1.47800000000E+009, +3.31485593034E+001, +0.00000000000E+000
+1.48150000000E+009, +3.41040988770E+001, +0.00000000000E+000
+1.48500000000E+009, +3.53601022997E+001, +0.00000000000E+000
+1.48850000000E+009, +3.67842697158E+001, +0.00000000000E+000
+1.49200000000E+009, +3.80330582755E+001, +0.00000000000E+000
+1.49550000000E+009, +3.94876285321E+001, +0.00000000000E+000
+1.49900000000E+009, +4.10591642077E+001, +0.00000000000E+000
+1.50250000000E+009, +4.26979826548E+001, +0.00000000000E+000
+1.50600000000E+009, +4.45035061314E+001, +0.00000000000E+000
+1.50950000000E+009, +4.61146856771E+001, +0.00000000000E+000
+1.51300000000E+009, +4.80033180015E+001, +0.00000000000E+000
+1.51650000000E+009, +4.96721023729E+001, +0.00000000000E+000
+1.52000000000E+009, +5.14177649887E+001, +0.00000000000E+000
+1.52350000000E+009, +5.30232382296E+001, +0.00000000000E+000
+1.52700000000E+009, +5.51186244447E+001, +0.00000000000E+000
+1.53050000000E+009, +5.66793630377E+001, +0.00000000000E+000
+1.53400000000E+009, +5.85267516560E+001, +0.00000000000E+000
+1.53750000000E+009, +6.03406727150E+001, +0.00000000000E+000
+1.54100000000E+009, +6.21734133764E+001, +0.00000000000E+000
+1.54450000000E+009, +6.39246184378E+001, +0.00000000000E+000
+1.54800000000E+009, +6.56850450709E+001, +0.00000000000E+000
+1.55150000000E+009, +6.72283268791E+001, +0.00000000000E+000
+1.55500000000E+009, +6.87514145109E+001, +0.00000000000E+000
+1.55850000000E+009, +7.01653057277E+001, +0.00000000000E+000
+1.56200000000E+009, +7.17236061855E+001, +0.00000000000E+000
+1.56550000000E+009, +7.30543078608E+001, +0.00000000000E+000
+1.56900000000E+009, +7.45415428674E+001, +0.00000000000E+000
+1.57250000000E+009, +7.55577199060E+001, +0.00000000000E+000
+1.57600000000E+009, +7.65739325739E+001, +0.00000000000E+000
+1.57950000000E+009, +7.76692279781E+001, +0.00000000000E+000
+1.58300000000E+009, +7.85786399601E+001, +0.00000000000E+000
+1.58650000000E+009, +7.91404481047E+001, +0.00000000000E+000
+1.59000000000E+009, +7.96495075300E+001, +0.00000000000E+000
+1.59350000000E+009, +7.99694086656E+001, +0.00000000000E+000
+1.59700000000E+009, +8.03386693598E+001, +0.00000000000E+000
+1.60050000000E+009, +8.02969830700E+001, +0.00000000000E+000
+1.60400000000E+009, +8.02714838676E+001, +0.00000000000E+000
+1.60750000000E+009, +7.99210917023E+001, +0.00000000000E+000
+1.61100000000E+009, +7.95157895862E+001, +0.00000000000E+000
+1.61450000000E+009, +7.89123363971E+001, +0.00000000000E+000
+1.61800000000E+009, +7.82724680224E+001, +0.00000000000E+000
+1.62150000000E+009, +7.73290146664E+001, +0.00000000000E+000
+1.62500000000E+009, +7.61759188437E+001, +0.00000000000E+000
+1.62850000000E+009, +7.52529925041E+001, +0.00000000000E+000
+1.63200000000E+009, +7.41820586669E+001, +0.00000000000E+000
+1.63550000000E+009, +7.27276957055E+001, +0.00000000000E+000
+1.63900000000E+009, +7.15451022959E+001, +0.00000000000E+000
+1.64250000000E+009, +7.02637663592E+001, +0.00000000000E+000
+1.64600000000E+009, +6.87913912790E+001, +0.00000000000E+000
+1.64950000000E+009, +6.75099455097E+001, +0.00000000000E+000
+1.65300000000E+009, +6.62930497696E+001, +0.00000000000E+000
+1.65650000000E+009, +6.47611689268E+001, +0.00000000000E+000
+1.66000000000E+009, +6.36567994571E+001, +0.00000000000E+000
+1.66350000000E+009, +6.25275915470E+001, +0.00000000000E+000
+1.66700000000E+009, +6.14532659199E+001, +0.00000000000E+000
+1.67050000000E+009, +6.01950966376E+001, +0.00000000000E+000
+1.67400000000E+009, +5.92938365346E+001, +0.00000000000E+000
+1.67750000000E+009, +5.80157586455E+001, +0.00000000000E+000
+1.68100000000E+009, +5.73844637683E+001, +0.00000000000E+000
+1.68450000000E+009, +5.64451749541E+001, +0.00000000000E+000
+1.68800000000E+009, +5.56459167948E+001, +0.00000000000E+000
+1.69150000000E+009, +5.48301222809E+001, +0.00000000000E+000
+1.69500000000E+009, +5.43091181532E+001, +0.00000000000E+000
+1.69850000000E+009, +5.35448036065E+001, +0.00000000000E+000
+1.70200000000E+009, +5.30634369120E+001, +0.00000000000E+000
+1.70550000000E+009, +5.26263077886E+001, +0.00000000000E+000
+1.70900000000E+009, +5.20330726537E+001, +0.00000000000E+000
+1.71250000000E+009, +5.15671267596E+001, +0.00000000000E+000
+1.71600000000E+009, +5.12401663912E+001, +0.00000000000E+000
+1.71950000000E+009, +5.11304725877E+001, +0.00000000000E+000
+1.72300000000E+009, +5.06352941644E+001, +0.00000000000E+000
+1.72650000000E+009, +5.05419241187E+001, +0.00000000000E+000
+1.73000000000E+009, +5.02218405415E+001, +0.00000000000E+000
+1.73350000000E+009, +5.02691916500E+001, +0.00000000000E+000
+1.73700000000E+009, +4.99491964770E+001, +0.00000000000E+000
+1.74050000000E+009, +5.01401266038E+001, +0.00000000000E+000
+1.74400000000E+009, +4.98422337951E+001, +0.00000000000E+000
+1.74750000000E+009, +4.97788259506E+001, +0.00000000000E+000
+1.75100000000E+009, +4.98625032673E+001, +0.00000000000E+000
+1.75450000000E+009, +4.99192416728E+001, +0.00000000000E+000
+1.75800000000E+009, +4.99322154594E+001, +0.00000000000E+000
+1.76150000000E+009, +4.98083993612E+001, +0.00000000000E+000
+1.76500000000E+009, +4.97592644636E+001, +0.00000000000E+000
+1.76850000000E+009, +4.96898757901E+001, +0.00000000000E+000
+1.77200000000E+009, +4.97517232254E+001, +0.00000000000E+000
+1.77550000000E+009, +4.95949777440E+001, +0.00000000000E+000
+1.77900000000E+009, +4.95272408839E+001, +0.00000000000E+000
+1.78250000000E+009, +4.92616886011E+001, +0.00000000000E+000
+1.78600000000E+009, +4.90444759028E+001, +0.00000000000E+000
+1.78950000000E+009, +4.87811766233E+001, +0.00000000000E+000
+1.79300000000E+009, +4.82986380418E+001, +0.00000000000E+000
+1.79650000000E+009, +4.80460698198E+001, +0.00000000000E+000
+1.80000000000E+009, +4.74221542433E+001, +0.00000000000E+000
